block,date,liquidityIndex
9363880,2020-01-27T11:59:26.000Z,20074898991338276000000000
9369640,2020-01-28T09:11:52.000Z,20075276286607697000000000
9375400,2020-01-29T06:22:37.000Z,20076036244008156000000000
9381160,2020-01-30T03:31:50.000Z,20076938208513816000000000
9386920,2020-01-31T00:56:55.000Z,20078136997266473000000000
9392680,2020-01-31T22:15:10.000Z,20079296144431444000000000
9398440,2020-02-01T19:33:54.000Z,20080651605269875000000000
9404200,2020-02-02T16:35:30.000Z,20081770877867662000000000
9409960,2020-02-03T13:53:43.000Z,20082853690847108000000000
9415720,2020-02-04T11:01:33.000Z,20083202389669949000000000
9421480,2020-02-05T08:15:13.000Z,20083522403632631000000000
9427240,2020-02-06T05:36:15.000Z,20083789730000289000000000
9433000,2020-02-07T02:49:49.000Z,20084185812075758000000000
9438760,2020-02-08T00:02:22.000Z,20084538154089130000000000
9444520,2020-02-08T21:24:44.000Z,20084884988850200000000000
9450280,2020-02-09T18:46:18.000Z,20085287157411545000000000
9456040,2020-02-10T15:56:15.000Z,20085657564571002000000000
9461800,2020-02-11T12:58:28.000Z,20086031561142189000000000
9467560,2020-02-12T10:14:31.000Z,20086403973034114000000000
9473320,2020-02-13T07:33:35.000Z,20086728403646046000000000
9479080,2020-02-14T04:45:30.000Z,20086992093929662000000000
9484840,2020-02-15T02:11:05.000Z,20087536870093187000000000
9490600,2020-02-15T23:24:27.000Z,20094995795393241000000000
9496360,2020-02-16T20:37:17.000Z,20101525477613003000000000
9502120,2020-02-17T18:09:54.000Z,20101828769594604000000000
9507880,2020-02-18T15:18:46.000Z,20102062712401512000000000
9513640,2020-02-19T12:25:20.000Z,20102288971289278000000000
9519400,2020-02-20T09:51:21.000Z,20102495485124005000000000
9525160,2020-02-21T07:05:14.000Z,20102741400980933000000000
9530920,2020-02-22T04:21:11.000Z,20103019478358219000000000
9536680,2020-02-23T01:30:57.000Z,20103310707760527000000000
9542440,2020-02-23T22:42:11.000Z,20103591124866804000000000
9548200,2020-02-24T19:57:51.000Z,20103875352145338000000000
9553960,2020-02-25T17:29:17.000Z,20104161716860874000000000
9559720,2020-02-26T14:36:36.000Z,20104502096248758000000000
9565480,2020-02-27T11:39:57.000Z,20104717940920261000000000
9571240,2020-02-28T09:17:25.000Z,20104741577596988000000000
9577000,2020-02-29T06:21:02.000Z,20104764654780715000000000
9582760,2020-03-01T03:32:12.000Z,20104789796932568000000000
9588520,2020-03-02T00:49:56.000Z,20104810852582606000000000
9594280,2020-03-02T22:03:44.000Z,20104835410844302000000000
9600040,2020-03-03T19:17:26.000Z,20104856861357707000000000
9605800,2020-03-04T16:35:09.000Z,20104881183350827000000000
9611560,2020-03-05T13:46:19.000Z,20104904008557220000000000
9617320,2020-03-06T11:13:22.000Z,20104925898631790000000000
9623080,2020-03-07T08:14:13.000Z,20104948571470651000000000
9628840,2020-03-08T05:16:54.000Z,20104978324156587000000000
9634600,2020-03-09T02:29:51.000Z,20105000719271679000000000
9640360,2020-03-10T00:00:46.000Z,20105017846640224000000000
9646120,2020-03-10T21:22:41.000Z,20105039682231234000000000
9651880,2020-03-11T18:39:57.000Z,20105061921902416000000000
9657640,2020-03-12T15:54:08.000Z,20105083118151741000000000
9663400,2020-03-13T13:31:33.000Z,20105124735410287000000000
9669160,2020-03-14T10:58:08.000Z,20105193003302033000000000
9674920,2020-03-15T08:20:30.000Z,20105258853776976000000000
9680680,2020-03-16T05:19:34.000Z,20105314268475616000000000
9686440,2020-03-17T02:44:07.000Z,20105356686542901000000000
9692200,2020-03-17T23:55:59.000Z,20105384871701713000000000
9697960,2020-03-18T21:11:07.000Z,20105433916193601000000000
9703720,2020-03-19T18:28:43.000Z,20105462591317031000000000
9709480,2020-03-20T15:59:22.000Z,20105491474034905000000000
9715240,2020-03-21T13:23:04.000Z,20105516076856741000000000
9721000,2020-03-22T11:18:03.000Z,20105548862086270000000000
9726760,2020-03-23T08:54:08.000Z,20105588999020870000000000
9732520,2020-03-24T06:07:05.000Z,20105626547406138000000000
9738280,2020-03-25T04:09:53.000Z,20105665883843556000000000
9744040,2020-03-26T01:46:40.000Z,20105696126619692000000000
9749800,2020-03-26T23:05:49.000Z,20105726655607419000000000
9755560,2020-03-27T20:14:27.000Z,20105755040372985000000000
9761320,2020-03-28T17:20:40.000Z,20105780120223140000000000
9767080,2020-03-29T14:36:35.000Z,20105804885820244000000000
9772840,2020-03-30T11:52:17.000Z,20105842990007960000000000
9778600,2020-03-31T09:05:41.000Z,20105880881615580000000000
9784360,2020-04-01T06:27:53.000Z,20105914062309201000000000
9790120,2020-04-02T03:29:29.000Z,20105951841071463000000000
9795880,2020-04-03T00:54:43.000Z,20105996733424717000000000
9801640,2020-04-03T21:57:10.000Z,20106044386329700000000000
9807400,2020-04-04T19:25:36.000Z,20106080793481731000000000
9813160,2020-04-05T16:39:30.000Z,20106122878805510000000000
9818920,2020-04-06T13:57:53.000Z,20106178098749956000000000
9824680,2020-04-07T11:19:15.000Z,20106248309891902000000000
9830440,2020-04-08T08:28:56.000Z,20106359017739353000000000
9836200,2020-04-09T05:38:40.000Z,20106432320379553000000000
9841960,2020-04-10T02:50:32.000Z,20106498503390990000000000
9847720,2020-04-11T00:18:07.000Z,20106533652892263000000000
9853480,2020-04-11T21:47:16.000Z,20106567568955643000000000
9859240,2020-04-12T18:44:01.000Z,20106600993944309000000000
9865000,2020-04-13T16:08:33.000Z,20106636426743987000000000
9870760,2020-04-14T13:05:27.000Z,20106662806265228000000000
9876520,2020-04-15T10:44:36.000Z,20106721694052687000000000
9882280,2020-04-16T07:59:52.000Z,20106767248946711000000000
9888040,2020-04-17T05:16:20.000Z,20106813833967709000000000
9893800,2020-04-18T02:47:59.000Z,20106858550874336000000000
9899560,2020-04-19T00:16:23.000Z,20106919046672332000000000
9905320,2020-04-19T21:42:41.000Z,20107064369038850000000000
9911080,2020-04-20T19:03:17.000Z,20107220475823806000000000
9916840,2020-04-21T16:18:19.000Z,20107383107377901000000000
9922600,2020-04-22T13:48:27.000Z,20107550777844507000000000
9928360,2020-04-23T11:00:11.000Z,20107726962231177000000000
9934120,2020-04-24T08:24:47.000Z,20107908616814613000000000
9939880,2020-04-25T05:58:25.000Z,20108041673244494000000000
9945640,2020-04-26T03:15:18.000Z,20108268481995742000000000
9951400,2020-04-27T00:44:11.000Z,20108480285525561000000000
9957160,2020-04-27T22:13:39.000Z,20108558490818120000000000
9962920,2020-04-28T19:48:35.000Z,20108629983225764000000000
9968680,2020-04-29T17:04:01.000Z,20108709923757387000000000
9974440,2020-04-30T14:25:15.000Z,20108782188431006000000000
9980200,2020-05-01T11:58:40.000Z,20108859068690635000000000
9985960,2020-05-02T09:36:11.000Z,20108947393480091000000000
9991720,2020-05-03T07:08:23.000Z,20109031780399988000000000
9997480,2020-05-04T04:16:26.000Z,20109092398947866000000000
10003240,2020-05-05T01:20:56.000Z,20109157226044948000000000
10009000,2020-05-05T22:37:18.000Z,20109227384013798000000000
10014760,2020-05-06T20:12:30.000Z,20109342202778756000000000
10020520,2020-05-07T17:43:25.000Z,20110185107021778000000000
10026280,2020-05-08T15:04:47.000Z,20110257417959678000000000
10032040,2020-05-09T12:23:14.000Z,20110334834919603000000000
10037800,2020-05-10T10:02:39.000Z,20110414993519137000000000
10043560,2020-05-11T07:20:14.000Z,20110498992229653000000000
10049320,2020-05-12T04:43:17.000Z,20110562701023252000000000
10055080,2020-05-13T02:25:00.000Z,20110640119099150000000000
10060840,2020-05-13T23:40:59.000Z,20110740952915604000000000
10066600,2020-05-14T21:20:56.000Z,20110832012984533000000000
10072360,2020-05-15T18:37:32.000Z,20110921302623899000000000
10078120,2020-05-16T16:17:34.000Z,20110996632551222000000000
10083880,2020-05-17T13:31:02.000Z,20111063278962087000000000
10089640,2020-05-18T11:14:40.000Z,20111180863286369000000000
10095400,2020-05-19T08:49:54.000Z,20111287590603378000000000
10101160,2020-05-20T06:18:05.000Z,20111411165070605000000000
10106920,2020-05-21T03:53:00.000Z,20111504995669973000000000
10112680,2020-05-22T01:06:16.000Z,20111626991580047000000000
10118440,2020-05-22T22:53:51.000Z,20111717725979709000000000
10124200,2020-05-23T20:11:58.000Z,20111799053046150000000000
10129960,2020-05-24T17:44:41.000Z,20111874655092830000000000
10135720,2020-05-25T15:21:32.000Z,20111962926782708000000000
10141480,2020-05-26T13:02:32.000Z,20112043245198067000000000
10147240,2020-05-27T10:24:13.000Z,20112101255302498000000000
10153000,2020-05-28T07:54:54.000Z,20112211360782050000000000
10158760,2020-05-29T05:19:12.000Z,20112300078328701000000000
10164520,2020-05-30T02:45:20.000Z,20112377806261883000000000
10170280,2020-05-31T00:11:16.000Z,20112475312085494000000000
10176040,2020-05-31T21:38:57.000Z,20112553479825113000000000
10181800,2020-06-01T19:18:30.000Z,20112638052139188000000000
10187560,2020-06-02T16:48:44.000Z,20112734527512235000000000
10193320,2020-06-03T14:22:26.000Z,20112845243669878000000000
10199080,2020-06-04T11:38:22.000Z,20112949722311773000000000
10204840,2020-06-05T09:12:14.000Z,20113053229200504000000000
10210600,2020-06-06T06:36:29.000Z,20113095983511049000000000
10216360,2020-06-07T03:53:38.000Z,20113212491392847000000000
10222120,2020-06-08T01:21:20.000Z,20113304594296028000000000
10227880,2020-06-08T22:47:10.000Z,20113428062698365000000000
10233640,2020-06-09T20:19:32.000Z,20113574390258251000000000
10239400,2020-06-10T17:53:59.000Z,20113673033215137000000000
10245160,2020-06-11T15:23:44.000Z,20113850015864070000000000
10250920,2020-06-12T12:39:11.000Z,20113959545582835000000000
10256680,2020-06-13T10:00:45.000Z,20114062034331300000000000
10262440,2020-06-14T07:04:39.000Z,20114213267398300000000000
10268200,2020-06-15T04:37:18.000Z,20114321566221844000000000
10273960,2020-06-16T01:46:30.000Z,20114440782807674000000000
10279720,2020-06-16T23:19:54.000Z,20114557663810915000000000
10285480,2020-06-17T20:48:52.000Z,20114673314666956000000000
10291240,2020-06-18T18:14:18.000Z,20114789291457857000000000
10297000,2020-06-19T15:36:59.000Z,20114833401361165000000000
10302760,2020-06-20T12:52:25.000Z,20114865679291828000000000
10308520,2020-06-21T10:16:38.000Z,20117585131686883000000000
10314280,2020-06-22T07:44:03.000Z,20124760394346819000000000
10320040,2020-06-23T05:01:49.000Z,20132236355678670000000000
10325800,2020-06-24T02:31:00.000Z,20136576124351267000000000
10331560,2020-06-24T23:49:32.000Z,20139808851172126000000000
10337320,2020-06-25T21:10:21.000Z,20143261437750865000000000
