date,liquidityIndex
2022-02-04 00:00:00+00:00,1.0688674560544056e+27
2022-02-05 00:00:00+00:00,1.0689374137095288e+27
2022-02-06 00:00:00+00:00,1.0689987282363024e+27
2022-02-07 00:00:00+00:00,1.0690580696374487e+27
2022-02-08 00:00:00+00:00,1.0691167050183175e+27
2022-02-09 00:00:00+00:00,1.0691723130013378e+27
2022-02-10 00:00:00+00:00,1.0692303531686934e+27
2022-02-11 00:00:00+00:00,1.0692898032400808e+27
2022-02-12 00:00:00+00:00,1.06934728449228e+27
2022-02-13 00:00:00+00:00,1.0693998692580185e+27
2022-02-14 00:00:00+00:00,1.069453079475088e+27
2022-02-15 00:00:00+00:00,1.0695069946320975e+27
2022-02-16 00:00:00+00:00,1.0695613458934641e+27
2022-02-17 00:00:00+00:00,1.0696149680080951e+27
2022-02-18 00:00:00+00:00,1.069668788025196e+27
2022-02-19 00:00:00+00:00,1.0697214977394836e+27
2022-02-20 00:00:00+00:00,1.0697743039645479e+27
2022-02-21 00:00:00+00:00,1.0698266440280973e+27
2022-02-22 00:00:00+00:00,1.0698759546720332e+27
2022-02-23 00:00:00+00:00,1.0699209888769873e+27
2022-02-24 00:00:00+00:00,1.0699642105370397e+27
2022-02-25 00:00:00+00:00,1.0700055566686614e+27
2022-02-26 00:00:00+00:00,1.0700489509376664e+27
2022-02-27 00:00:00+00:00,1.070090126801677e+27
2022-02-28 00:00:00+00:00,1.0701311421712305e+27
2022-03-01 00:00:00+00:00,1.0701727897001726e+27
2022-03-02 00:00:00+00:00,1.0702174426266392e+27
2022-03-03 00:00:00+00:00,1.070259707174844e+27
2022-03-04 00:00:00+00:00,1.070305756922314e+27
2022-03-05 00:00:00+00:00,1.0703527508049901e+27
2022-03-06 00:00:00+00:00,1.0703988696756926e+27
2022-03-07 00:00:00+00:00,1.0704454826081815e+27
2022-03-08 00:00:00+00:00,1.070492321867024e+27
2022-03-09 00:00:00+00:00,1.0705395754349332e+27
2022-03-10 00:00:00+00:00,1.0705888444504665e+27
2022-03-11 00:00:00+00:00,1.0706367114420126e+27
2022-03-12 00:00:00+00:00,1.0706865516802618e+27
2022-03-13 00:00:00+00:00,1.0707418156537973e+27
2022-03-14 00:00:00+00:00,1.0707970535739298e+27
2022-03-15 00:00:00+00:00,1.070852639204141e+27
2022-03-16 00:00:00+00:00,1.0709075224104616e+27
2022-03-17 00:00:00+00:00,1.0709622372253694e+27
2022-03-18 00:00:00+00:00,1.0710165889603426e+27
2022-03-19 00:00:00+00:00,1.0710692984817289e+27
2022-03-20 00:00:00+00:00,1.0711181783135435e+27
2022-03-21 00:00:00+00:00,1.071169579321798e+27
2022-03-22 00:00:00+00:00,1.0712228311551632e+27
2022-03-23 00:00:00+00:00,1.0712788982985027e+27
2022-03-24 00:00:00+00:00,1.0713378707411755e+27
2022-03-25 00:00:00+00:00,1.0713994407905264e+27
2022-03-26 00:00:00+00:00,1.0714662309165154e+27
2022-03-27 00:00:00+00:00,1.0715367275189263e+27
2022-03-28 00:00:00+00:00,1.0716067353409754e+27
2022-03-29 00:00:00+00:00,1.071682463668144e+27
