block,timestamp,time,cETH_rate,aWETH_rate
9824680,1586258355,2020-04-07T11:19:15.000Z,20011737871845594727149116,-
9830440,1586334536,2020-04-08T08:28:56.000Z,20011742227067932721450593,-
9836200,1586410720,2020-04-09T05:38:40.000Z,20011746516222540892146638,-
9841960,1586487032,2020-04-10T02:50:32.000Z,20011750736879420796298546,-
9847720,1586564287,2020-04-11T00:18:07.000Z,20011754943286810357164243,-
9853480,1586641636,2020-04-11T21:47:16.000Z,20011759159188238432791396,-
9859240,1586717041,2020-04-12T18:44:01.000Z,20011763351165424970098992,-
9865000,1586794113,2020-04-13T16:08:33.000Z,20011768155812367270745362,-
9870760,1586869527,2020-04-14T13:05:27.000Z,20011773348941155166379192,-
9876520,1586947476,2020-04-15T10:44:36.000Z,20011778709315217767715162,-
9882280,1587023992,2020-04-16T07:59:52.000Z,20011783938317466493497374,-
9888040,1587100580,2020-04-17T05:16:20.000Z,20011789629626127959289143,-
9893800,1587178079,2020-04-18T02:47:59.000Z,20011795172966155374830922,-
9899560,1587255383,2020-04-19T00:16:23.000Z,20011800811783574327404863,-
9905320,1587332561,2020-04-19T21:42:41.000Z,20011810611512904818265656,-
9911080,1587409397,2020-04-20T19:03:17.000Z,20011817146485346377497586,-
9916840,1587485899,2020-04-21T16:18:19.000Z,20011826690105622636005714,-
9922600,1587563307,2020-04-22T13:48:27.000Z,20011836840246049660767778,-
9928360,1587639611,2020-04-23T11:00:11.000Z,20011846230664719537301328,-
9934120,1587716687,2020-04-24T08:24:47.000Z,20011854968729510081585976,-
9939880,1587794305,2020-04-25T05:58:25.000Z,20011862317114834901607692,-
9945640,1587870918,2020-04-26T03:15:18.000Z,20011869451470283430845083,-
9951400,1587948251,2020-04-27T00:44:11.000Z,20011876678224169955253085,-
9957160,1588025619,2020-04-27T22:13:39.000Z,20011883676040264116347119,-
9962920,1588103315,2020-04-28T19:48:35.000Z,20011890621432025122255748,-
9968680,1588179841,2020-04-29T17:04:01.000Z,20011897272565870673829967,-
9974440,1588256715,2020-04-30T14:25:15.000Z,20011902842725486163182937,-
9980200,1588334320,2020-05-01T11:58:40.000Z,20011908027954425622616335,-
9985960,1588412171,2020-05-02T09:36:11.000Z,20011913120029224321338030,-
9991720,1588489703,2020-05-03T07:08:23.000Z,20011918128249779125676447,-
9997480,1588565786,2020-05-04T04:16:26.000Z,20011923200648419784985322,-
10003240,1588641656,2020-05-05T01:20:56.000Z,20011928175645008250270522,-
10009000,1588718238,2020-05-05T22:37:18.000Z,20011933315655676963623361,-
10014760,1588795950,2020-05-06T20:12:30.000Z,20011938326540223803125756,-
10020520,1588873405,2020-05-07T17:43:25.000Z,20011943224505935004457301,-
10026280,1588950287,2020-05-08T15:04:47.000Z,20011948194593713676174719,-
10032040,1589026994,2020-05-09T12:23:14.000Z,20011952919797048308582658,-
10037800,1589104959,2020-05-10T10:02:39.000Z,20011957486480469496377716,-
10043560,1589181614,2020-05-11T07:20:14.000Z,20011961607676736990452041,-
10049320,1589258597,2020-05-12T04:43:17.000Z,20011965780304174367564482,-
10055080,1589336700,2020-05-13T02:25:00.000Z,20011970004619639680070266,-
10060840,1589413259,2020-05-13T23:40:59.000Z,20011975592745363279355043,-
10066600,1589491256,2020-05-14T21:20:56.000Z,20011979944253734328631048,-
10072360,1589567852,2020-05-15T18:37:32.000Z,20011983720048194050403080,-
10078120,1589645854,2020-05-16T16:17:34.000Z,20011987709589565345379869,-
10083880,1589722262,2020-05-17T13:31:02.000Z,20011992024514455257503996,-
10089640,1589800480,2020-05-18T11:14:40.000Z,20011995646729098547496160,-
10095400,1589878194,2020-05-19T08:49:54.000Z,20011999500106783021067236,-
10101160,1589955485,2020-05-20T06:18:05.000Z,20012002921934418915350381,-
10106920,1590033180,2020-05-21T03:53:00.000Z,20012006484657251590531050,-
10112680,1590109576,2020-05-22T01:06:16.000Z,20012009949073320228706944,-
10118440,1590188031,2020-05-22T22:53:51.000Z,20012013475540679412071701,-
10124200,1590264718,2020-05-23T20:11:58.000Z,20012017375422425356554752,-
10129960,1590342281,2020-05-24T17:44:41.000Z,20012020883615145224742727,-
10135720,1590420092,2020-05-25T15:21:32.000Z,20012025085886434928310374,-
10141480,1590498152,2020-05-26T13:02:32.000Z,20012029487251429237356894,-
10147240,1590575053,2020-05-27T10:24:13.000Z,20012032589097813354890004,-
10153000,1590652494,2020-05-28T07:54:54.000Z,20012036468017963171549835,-
10158760,1590729552,2020-05-29T05:19:12.000Z,20012041457674359941579478,-
10164520,1590806720,2020-05-30T02:45:20.000Z,20012047584468081939817583,-
10170280,1590883876,2020-05-31T00:11:16.000Z,20012054658981954210815894,-
10176040,1590961137,2020-05-31T21:38:57.000Z,20012061392093865931686647,-
10181800,1591039110,2020-06-01T19:18:30.000Z,20012067965901318596152088,-
10187560,1591116524,2020-06-02T16:48:44.000Z,20012074503570670278526552,-
10193320,1591194146,2020-06-03T14:22:26.000Z,20012079555326794278688376,-
10199080,1591270702,2020-06-04T11:38:22.000Z,20012084147757659990661309,-
10204840,1591348334,2020-06-05T09:12:14.000Z,20012088177889693371412342,-
10210600,1591425389,2020-06-06T06:36:29.000Z,20012092977637581196759317,-
10216360,1591502018,2020-06-07T03:53:38.000Z,20012097973295374166779916,-
10222120,1591579280,2020-06-08T01:21:20.000Z,20012103318342136164600915,-
10227880,1591656430,2020-06-08T22:47:10.000Z,20012109475267012381782798,-
10233640,1591733972,2020-06-09T20:19:32.000Z,20012114173137347333267423,-
10239400,1591811639,2020-06-10T17:53:59.000Z,20012118461806717823197238,-
10245160,1591889024,2020-06-11T15:23:44.000Z,20012124324505754457201465,-
10250920,1591965551,2020-06-12T12:39:11.000Z,20012129604255878200625230,-
10256680,1592042445,2020-06-13T10:00:45.000Z,20012133789744731951574486,-
10262440,1592118279,2020-06-14T07:04:39.000Z,20012137967545672424975698,-
10268200,1592195838,2020-06-15T04:37:18.000Z,20012142103634686260175336,-
10273960,1592271990,2020-06-16T01:46:30.000Z,20012146320486662883529057,-
10279720,1592349594,2020-06-16T23:19:54.000Z,20012149511363495198903091,-
10285480,1592426932,2020-06-17T20:48:52.000Z,20012152290190746956588745,-
10291240,1592504058,2020-06-18T18:14:18.000Z,20012154719797846999851936,-
10297000,1592581019,2020-06-19T15:36:59.000Z,20012156564576743771534008,-
10302760,1592657545,2020-06-20T12:52:25.000Z,20012158268154660680467400,-
10308520,1592734598,2020-06-21T10:16:38.000Z,20012159806756443686016382,-
10314280,1592811843,2020-06-22T07:44:03.000Z,20012161067706068914335415,-
10320040,1592888509,2020-06-23T05:01:49.000Z,20012162227914368426182645,-
10325800,1592965860,2020-06-24T02:31:00.000Z,20012163415741336810047586,-
10331560,1593042572,2020-06-24T23:49:32.000Z,20012164728711902422876266,-
10337320,1593119421,2020-06-25T21:10:21.000Z,20012166078355074433345310,-
10343080,1593196769,2020-06-26T18:39:29.000Z,20012167432352596846526248,-
10348840,1593274797,2020-06-27T16:19:57.000Z,20012168793594879259570178,-
10354600,1593351789,2020-06-28T13:43:09.000Z,20012170142638135338510001,-
10360360,1593428614,2020-06-29T11:03:34.000Z,20012171332879363347211151,-
10366120,1593507061,2020-06-30T08:51:01.000Z,20012172516544940645846384,-
10371880,1593584351,2020-07-01T06:19:11.000Z,20012173781817849492007206,-
10377640,1593661040,2020-07-02T03:37:20.000Z,20012175884296409038420892,-
10383400,1593738003,2020-07-03T01:00:03.000Z,20012197018242573338356284,-
10389160,1593814940,2020-07-03T22:22:20.000Z,20012295959929561141362017,-
10394920,1593892615,2020-07-04T19:56:55.000Z,20012412734636199559500490,-
10400680,1593969180,2020-07-05T17:13:00.000Z,20012533051927633407629992,-
10406440,1594045827,2020-07-06T14:30:27.000Z,20012654862818407050453952,-
10412200,1594123485,2020-07-07T12:04:45.000Z,20012794049916513041715475,-
10417960,1594198628,2020-07-08T08:57:08.000Z,20012961273573999471078197,-
10423720,1594276362,2020-07-09T06:32:42.000Z,20013146892928358042940744,-
10429480,1594353753,2020-07-10T04:02:33.000Z,20013332035660732264321201,-
10435240,1594431360,2020-07-11T01:36:00.000Z,20013496151510275933093332,-
10441000,1594507288,2020-07-11T22:41:28.000Z,20013660109274815084488674,-
10446760,1594583950,2020-07-12T19:59:10.000Z,20013820409693873602761392,-
10452520,1594660654,2020-07-13T17:17:34.000Z,20013966133499488638289112,-
10458280,1594737808,2020-07-14T14:43:28.000Z,20014110740414907828516074,-
10464040,1594815496,2020-07-15T12:18:16.000Z,20014259470644833368074816,-
10469800,1594892265,2020-07-16T09:37:45.000Z,20014414098009968894565559,-
10475560,1594970580,2020-07-17T07:23:00.000Z,20014567866444146164475215,-
10481320,1595047179,2020-07-18T04:39:39.000Z,20014718017684303955446995,-
10487080,1595123673,2020-07-19T01:54:33.000Z,20014860688227050053590407,-
10492840,1595200374,2020-07-19T23:12:54.000Z,20014991900817699205302670,-
10498600,1595277990,2020-07-20T20:46:30.000Z,20015102110490053583973020,-
10504360,1595355930,2020-07-21T18:25:30.000Z,20015206760785733132028974,-
10510120,1595433519,2020-07-22T15:58:39.000Z,20015301994898671070879607,-
10515880,1595509858,2020-07-23T13:10:58.000Z,20015398766189768454415819,-
10521640,1595586325,2020-07-24T10:25:25.000Z,20015498653454351158642242,-
10527400,1595664005,2020-07-25T08:00:05.000Z,20015595206956870576767299,-
10533160,1595740946,2020-07-26T05:22:26.000Z,20015696972665657975841087,-
10538920,1595817718,2020-07-27T02:41:58.000Z,20015807024775252345982929,-
10544680,1595895011,2020-07-28T00:10:11.000Z,20015918894913565642126749,-
10550440,1595971768,2020-07-28T21:29:28.000Z,20016024902572458656647147,-
10556200,1596048296,2020-07-29T18:44:56.000Z,20016123042952334068059898,-
10561960,1596126010,2020-07-30T16:20:10.000Z,20016214489662642559675725,-
10567720,1596203375,2020-07-31T13:49:35.000Z,20016303307348436658852869,-
10573480,1596279627,2020-08-01T11:00:27.000Z,20016395795298705472978016,-
10579240,1596356271,2020-08-02T08:17:51.000Z,20016485096967715724065327,-
10585000,1596433547,2020-08-03T05:45:47.000Z,20016572953398347536209608,-
10590760,1596509872,2020-08-04T02:57:52.000Z,20016664797032699129514827,-
10596520,1596587680,2020-08-05T00:34:40.000Z,20016754842669479022346652,-
10602280,1596664396,2020-08-05T21:53:16.000Z,20016845342948357660096562,-
10608040,1596740584,2020-08-06T19:03:04.000Z,20016936050458753746281551,-
10613800,1596817735,2020-08-07T16:28:55.000Z,20017025479968113178584421,-
10619560,1596894745,2020-08-08T13:52:25.000Z,20017114721043666305144897,-
10625320,1596970881,2020-08-09T11:01:21.000Z,20017185193251229009260233,-
10631080,1597047843,2020-08-10T08:24:03.000Z,20017255096595748988168013,-
10636840,1597124880,2020-08-11T05:48:00.000Z,20017320358576199287403377,-
10642600,1597202171,2020-08-12T03:16:11.000Z,20017385284469370988164304,-
10648360,1597278295,2020-08-13T00:24:55.000Z,20017454395602099996181912,-
10654120,1597354635,2020-08-13T21:37:15.000Z,20017529225777481182733657,-
